"2996,""Briefing e casting do meu primeiro editorial j· est· confirmado, agora È sÛ aceitar o tiro ou abaixar.""";b;;
4913,ekkkkkkkkk muito bom https://t.co/QD4JXCUq9D;b;;
"9146,""Socorro, eu gosto tanto da Missandei, n„o quero que ela seja a traidora da Dany #GoTS7""";b;;
8690,@Hyurno Also sorry for mistaking the artist `;n;;
2633,@joaogalvarenga @aaninhaferreira vocÍs s„o lindos demais! ‚ù§Ô∏è;b;;
15583,queria deixar bem claro nesse site que: ‚ú® DESCRUSHEI ‚ú®;n;;
"16695,""Tu mega ansioso pro ano q vem, 18t„o, trampar, carteira de motorista, facul, eita coisa boa""";b;;
"22613,""00:00 ";n;;
"- que eu sonhe menos.""";n;;
1771,Enche a boca toda hora p falar do que tu sonha mas adia o objetivo por um beck de maconha;r;;
21706,My life is going nowhere;r;;
"14384,""E nessas horas que eu nem ligo pra dinheiro, pra eu me sentir inteiro, sÛ preciso de vocÍ, de vocÍÍÍ""";n;;
16713,esse vÌdeo da cleo pires com lanÁa na m„o eu jurava q era uma cilada pro gemid„o;n;;
"17196,""O povo do grupo da escola que eu fiz prim·rio e gin·sio tudo lembrando um do outro e eu n„o lembro de ninguÈm, È Alzheimer n„o È possÌvel""";n;;
13474,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/2AAM5jqUcs;n;;
9077,Eu estou sentada no sof· vendo esse episÛdio de novo sÛ esperando chegar cena pra poder gritar junto com todo mundo. √â agora.;b;;
2885,Que culto maravilhlso ainda mais com o @vocallivre;b;;
"6535,""Esse bonÈ da oakley È uma delicia, melhor que o da quilk, acho que vou comprar outra""";b;;
3741,Como eu amo fazer anivers·rio ‚ô•Ô∏è‚ô•Ô∏è‚ô•Ô∏è;b;;
"10781,""Alooo maae, gostou n„o gostou vai tomar no cu do msm jeito""";n;;
"14711,""o greg e o gabriel apostaram sobre qual personagem eu escolheria primeiro qdo jogac lol pela primeira vez";n;;
"ser· q algum deles apostou na ashe""";n;;
7501,Vai fiiii @fco_junior10 https://t.co/68BX7c25Ic;n;;
6660,parem de menosprezar a sansa eu vou matar vcs #GOTS7;b;;
9886,Fechando o domingo com mto amor e paz ‚ù§Ô∏è @EvertonPage;b;;
"19476,""fui responder hater da pabllo hj a tarde to recebendo notificaÁ„o atÈ agora. ";r;;
"nao sirvo pra ser talif„.""";n;;
22106,Mano vou ter um negÛcio qualquer dia desses;b;;
13985,Amei o reencontro dos irm„os Starks #GoTS7 #GameOfThrones;b;;
1109,@liapxc sentir um beijo seuuuuuuuuuuuuuuu;b;;
6188,@gabriel_trabach Mas eu apenas solicito educadamente que vocÍ nos permita dar aulas de nataÁ„o a crianÁas da rede p˙blica de 8 a 12 anos.;n;;
17419,ainda acho um absurdo nao ter navillera no spotify;r;;
19315,Minha m„e logo me trouxe bolo mlk;b;;
17927,Achei um batom roxo claro perdido na minha bolsa e eu n„o faÁo a menor ideia de quem È;n;;
"10478,""corta os homi no meio, arranca a cabeÁa...eu nem ligo. machuca um cavalo e eu choro. #GoTS7""";r;;
13256,E eu odeio sentir muito;n;;
21123,amanh„ que o inferno comeÁa de vdd tava mt bom a escola sem gente sÛ com as pessoa que eu gosto n„o disse em que sentido;r;;
13692,a celi tem umas paranÛia que eu fico doida cara kkkkk;r;;
9479,CHUUUUUPAAAA!!!!;r;;
"16975,""Falei isso pra ele, sÛ deu risada, vou entender isso como um: CLARO QUE SOU O PAI DOS SEUS FILHOS.""";n;;
11598,A culpa È sua por ter esse sorriso ou a culpa È minha por me apaixonar por ele?;b;;
22800,Rubens t· me estressando hoje;b;;
5548,Essa foto me representa https://t.co/0l5HDZZdNG;n;;
"13156,""ser· que a desembargadora tem a mesma doenÁa do filho borderline? """"n„o sabe o que faz""""?? #Fantastico""";r;;
14435,Minha m„e n„o me apoia nos meus negÛcios fiquei putasso;r;;
21024,segue o baile;n;;
15254,eu tava toda me tremendo;n;;
12474,anwt https://t.co/tR6MWv1VTN;n;;
4099,e do pessoal mesmo se conhecendo a poucos dias na quela hora parecia que j· eramos antigos amigos;b;;
21043,eu amo os meus chamados na igreja e como eu tenho sido abenÁoada por cada um deles.;b;;
19337,Preciso aprender a guardar dinheiro;b;;
4517,ja to chorando mds;n;;
567,esses rolÍs com as meninas tem td pra serem incrÌveis;b;;
6206,To sarrando em vc mentalmente;b;;
"5407,""@SeuPaulino, @tricovo pelo menos algo bom neste domingo. A 12a. de umas meninas que olha... https://t.co/57frTdfici""";b;;
22356,@GabiEstevess_ tu È meu amor mermo;b;;
"21770,""sensaÁ„o sen sacio nal ";b;;
FOGO NOS;n;;
"RACISTAS""";r;;
14206,Vazou mas fomos fiÈis!! https://t.co/A8w3iPCmUI;b;;
1569,#GameOfThrones https://t.co/NKhXtQHPHF;b;;
8291,Daavos &lt;n;;
8177,˙nica coisa que salvou meu dia! ‚ù§Ô∏è https://t.co/rQ7GXLliKw;n;;
8881,SÛ de pensar q amanh„ È segunda eu j· quero morrer;r;;
"11743,""UM BRINDE A CASA TARGARYEN SENDO VITORIOSA NA BATALHA. ";b;;
"#GoTS7 https://t.co/3qXr6GaP9T""";b;;
"15794,""Eu tava dormindo, sÛ acordei pra ver a hora""";n;;
338,!! https://t.co/ZMRmMZrdES;n;;
23235,N„o quero acabar linha sÈrie mas quero vÍ-la ao mesmo tempo como faz?;n;;
9449,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;n;;
18839,O ˙ltimo a sair apaga a luz e fecha a porta.. buenas noches;n;;
7391,E a melhor notÌcia foi a volta do nosso profeta! Que jogador È esse @MoisesLima10. Entrou depois de 5 meses sem jogar e MANDOU no meio campo;b;;
22075,ainda aquele trucao;n;;
18032,que fim de semana ‚ù§‚ù§‚ù§;b;;
18105,meu irm„o t· passando mal;r;;
"9483,""Mano, o Paulo e a melhor pessoa kkkk ri p caralho cm ele hoje""";b;;
11995,EU T√î ME TREMENDO TODO! ME DEU AT√â CALOR COM TANTO FOGO QUE ESSE DRAG√ÉO SOLTOU #GameOfThrones;b;;
20934,Agora vou ter q ficar todos os dias atenta com o Silvio;n;;
21081,@dinahjane97 NOTICE ME .....;n;;
2110,bom que amanh„ n„o vou acordar t„o cedo;b;;
17694,???????;r;;
18967,TÙ no ch„o lembrando de umas histÛrias aqui com a AngÈlica HAHAHHAHAHA;b;;
17738,@bibserem @sevendade Mas j· somos casados;b;;
"9129,""parece piada mas eu ja esqueci, e nao foi sÛ 1 vez""";r;;
11973,ESSA SERIE √â A MELHOR SEM DUVIDA AAAAAAAAAAAAAAAAAAAAAAAAAA AAAAAAA #GameOfThones;b;;
18406,@crisciasantos2 Kkkkkkkk ih ala agr vc virou juÌza;b;;
19563,#depoisdojogo Pedro e Dudu https://t.co/KjpOGN88xF;b;;
2631,A vida do meu namorado e dormi gente mds;r;;
4914,Passar o fim de semana com o mozao e depois dormir sozinha È o fim;r;;
"8565,""estudos apontam q: se vc n„o faz o que vc n„o gosta q faÁam c vc, a vida te machuca menos""";b;;
17793,tenho que vir aqui pra falar minha opini„o pq no outro site o povo ja ataca;b;;
18003,@Well_Macario Vcs sÛ podem estar de brinka;r;;
19314,Percebemos https://t.co/JxPfp4lGvC;n;;
"20522,""Quem quiser jogar https://t.co/unsBa6a62z se cadastra e jogo l· vc recebe as pergunta no In Box do seu Facebook, È dahora mesmo.""";b;;
11908,SE O JAIME MORRESSE EU N RESPONDERIA PELOS MEUS ATOS #GotS7 #GameOfThrones;b;;
1191,tem ex que nois olha e da ate vontade de pedir desculpa pra nossa familia;n;;
1815,preciso comeÁar fazer meus resumos de histobucal;b;;
17058,como dar lance errado;n;;
7114,#RuedaNoFlamengo https://t.co/Q2j48LY3av;n;;
9013,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;r;;
"4968,""You're just everything to me! I'm very proud to be your fan @dinahjane97 Follow me and fulfill my dream, I beg you please. x3""";b;;
"14997,""Achei minha foto pivete com a camisa do Lula escrit """"Quero PT""""""";b;;
14792,@jorgenicola  https://t.co/7v7jhHHfUW;n;;
"13233,""#Spoilers Hoje teve dracarys, lanisters se ferrando, reencontro stark, chororo, crushs...nossa que episÛdio! #GoTS7""";b;;
1280,and i guess you know;b;;
4947,eu vou assistir girls in the house saudades rir com essa bosta;b;;
"10587,""Porra mano, n„o faz isso caralho #GoTS7""";r;;
17081,Vestibular nem È absurdo de caro nÈ?;r;;
22225,COMO NAO SE √â SEPARA√á√ÉO DE ONDE √â O TROV√ÉO QUE ANUNCIA QND A CHUVA VEM;b;;
19048,TÙ sem sono vÈi;n;;
23029,6. https://t.co/C3LXOHZK6E;n;;
11417,Mais 8 minutos podendo curtir a liberdade nas redes sociais;b;;
9160,@llysmSeokjin https://t.co/P2SVxzbPpr;n;;
3052,sÛ minha m„e q me ensina os valores d vida? e oq menos importa È beleza e sim car·cter/ personalidade?;b;;
"12515,""PUTAQUEOPARIU! Que episÛdio bom!!!GoT È a ˙nica sÈrie que, numa batalha, te faz torcer pra personagens dos dois lados.";b;;
"#GameOfThrones #GoTS7""";b;;
1630,queria q todo dia fosse igual hj;b;;
"10141,""@CasottiMateus foda";n;;
"isso da problema rapaiz""";r;;
"20307,"",boa noite amorea";b;;
#Repins ;n;;
#BetaQuerLmab;n;;
#Timbeta ! ;n;;
#seguequesigodevolta;n;;
"https://t.co/iJmJrpqHxK‚Ä¶ https://t.co/LGLjfbjjjv""";n;;
18704,Se os vÌdeos do meu snap n„o for vou ficar muito chateada real;r;;
23312,√â pedir muito? https://t.co/j9yZ2fiFnl;n;;
"6492,""You're just everything to me! I'm very proud to be your fan @dinahjane97 Follow me and fulfill my dream, I beg you please. x54""";b;;
3724,Mt triste https://t.co/ouM6KMwAZq;r;;
19370,eu cansei de ser ignorada;r;;
22388,O que o Rodrigo Hilbert faz de t„o especial que tanta gente fala dele?;b;;
10215,BRONN N√ÉO;r;;
12561,kkkkkkkkkk nossa sim https://t.co/JLdeEBKPE4;n;;
2287,boa noite;n;;
1473,eu falo q nao tenho dinheiro pras coisas comeÁam a me xingar enfia no cu porra;r;;
7994,essa mina È embaÁadaaaaaaaaaaaaaa;b;;
18074,To chorando;r;;
"14986,""@veramagalhaes depois de novo vexame diante do Bahia, a diretoria resolveu contratar reforÁos!! ComeÁar„o a treinar‚Ä¶ https://t.co/PgTIj6ETe7""";n;;
"10102,""o exÈrcito lannister TREMENDO de medo dos dothraki";b;;
"GRITO #GoTS7 https://t.co/KXDcoY2D1n""";b;;
15850,Verdade 70% https://t.co/PrjuxwFaFG;b;;
13032,https://t.co/JtcVdkSrIk;n;;
13746,tome vergonha;r;;
"6668,""You're just everything to me! I'm very proud to be your fan @dinahjane97 Follow me and fulfill my dream, I beg you please. x62""";b;;
19529,TÙ com sensaÁ„o q o mundo t· desmoronando;r;;
11763,Sobre o orgasmo: um dia eu terei;r;;
5046,Ah mam„e compra sim filha . https://t.co/SB5p9dOpyD;b;;
2042,silÍncio que a sÈrie do milÍnio vai comeÁar #GameOfThrones;b;;
"4771,""SÈrio, n„o preciso dessa preocupaÁ„ozinha agora.""";n;;
11678,#GoTS7 N√ÉO TENHO ESTRUTURA PRA ESSE EP.... MELHOR EPIS√ìDIO;b;;
"1683,""2018 eu vou viver com a yasmim , 8maravilha do mundo""";b;;
9323,Quebrei a extens„o do quarto;r;;
8437,@Coxicoxinha @WXSLXYwsx se emocionou amiga;n;;
6150,bori biuderrrr;n;;
10679,Escute o que diz a sua alma... leve a vida com um pouco mais de calma;b;;
4070,O ruim È est· fazendo uma prova e faltar pouco tempo para finaliza-la;r;;
"9261,""gente eu tÙ berrando com esses dothraki gritando desse jeito ";r;;
"#GoTS7""";b;;
"22346,""Se as pessoas tivessem noÁ„o do poder que as palavras tem, elas pensariam 10x antes de abrir a boca !""";b;;
"17743,""essa mulher È uma vaca ein, mds, ALGU√âM TIRA ELA DA S√âRIE""";r;;
17988,eu tÙ apaixonadÌssima https://t.co/IvH6amWhzU;b;;
14658,@pabllovittar @adelehugs Esqueceu eu tbm;r;;
18511,Saudades da minha melhor amiga;n;;
"7621,""You're just everything to me! I'm very proud to be your fan @dinahjane97 Follow me and fulfill my dream, I beg you please. x108""";b;;
8089,missandei t· mt suspeita #GotS7 #GameOfThrones;b;;
2386,eu acho muito chique os meus amigos da bÈlgica perguntando se vou voltar pra conhecer eles um dia;b;;
"3899,""Bran, bitch please, melhore";n;;
"#got #gameofthrones""";b;;
"8942,""-Vamooooo????";b;;
#NOME?;n;;
#NOME?;n;;
#NOME?;n;;
"KKKKKKKKKKK a gente @beatriz___reis_ https://t.co/1IZKT3VLoS""";b;;
2086,Luquinhas È engraÁado demais;b;;
6184,Eu tive irene https://t.co/NlDNarVhCg;b;;
6505,A vontade de se matar È grande...mas sempre tem aquele porÈm;r;;
"853,""@wanydarosa Assim que a p·gina oficial do evento divulgar, colocamos!""";n;;
10234,Antes que o ar j· ouve-se ele j· era deus !!!;b;;
"16412,""N„o contesto resultado, mas esse È duro de engolir.""";r;;
18933,n„o sei nem o que tÙ fazendo acordada;n;;
"14104,""Esse foi o primeiro ano que n„o comemoramos nosso anivers·rio de namoro com """"algo especial"""" e tals, mas passamos o dia com nossas amigas+""";b;;
16906,Rainha ‚ù§ que pisao #GOTS07E04  #GOT7 https://t.co/Ka1zuEySHt;b;;
21443,#IveteAvontade   eu n„o tenho maturidade https://t.co/hrKoIBPGhx;r;;
2465,@fhcfer coisa mais linda meu deus;b;;
"17830,""N„o tenho nada contra organizada, mas hj tivevo desprazer de """"conhecer"""" uns lixos q me fez pegar nojo de certas coisas""";r;;
"12952,""Que otimo hein";b;;
Por isso que tenho medo de dias em que as coisas d„o certo pra mim;r;;
"√â a calmaria antes da tempestade""";b;;
11591,53 minutos sÛ cuzao!!!!!11!!!!!;r;;
13650,@ktaemyluv https://t.co/1fOof7Ot6r;n;;
"17874,""Pela primeira vez da vida eu tÙ com vontade de fazer um ensaio de fotos minhas, cadÍ amigos""";b;;
22447,@JuliaLima97 @Brangtanzil @Hangulptbr @ArmyDiario @BangtanMozao @LoveYouJoonie em entrevistas dadas em outros paÌse‚Ä¶ https://t.co/mON47zUqTR;b;;
15627,Tudo passa menos a minha preguiÁa existencial;r;;
15772,@KallynaSabino Obaa!! Um mÍs apresentando est· EXCELENTE demais. Arrebenta e prometo tirar mais prints no perÌodo. #TMJ;b;;
"9628,""Se eu n„o tivesse conhecido o Marcelo eu ia t· perdida nesse mund„o, me iludindo com essas coisas moment√¢neas""";b;;
15781,Quem se ilude com grade de faculdade fala aÌ;b;;
15968,@idkandressa eu realmente espero q nao seja ele pq ia ser fodastico se fosse a missandei mesmo;b;;
3721,a cara chocada do mindinho #GameOfThrones;b;;
21708,N„o t· f·cil conviver com um celular com a tela rachada que clica sozinho nas coisas;r;;
19439,Ela È brasileira ela https://t.co/J8OkH0gUMr;b;;
13919,eu n queria ir pra escola amanh„;n;;
"8953,""√â chato pÙ, aceita a ignorada... https://t.co/1kZ6qIWmPl""";r;;
5649,agora eu posso comentar que o abraÁo entre Arya e bran foi bem melhor do que sansa e bran pq eles est„o destruindo meu bb?;n;;
15943,Vou voltar a dormir;n;;
7085,Mas tbm ninguÈm sentir· falta;n;;
9159,sair cm a bia È ter ctz q vc vai rir mt e passar vergonha;b;;
22942,aaaaaaaa;n;;
"15033,""ESSE EPIS√ìDIO PEGOU FOGO, se È que me entendem #GoTS7""";b;;
17106,bora de BF1 nÈ parÁa! √â guerra;n;;
22571,@babi_alonso7 Asasahuhu te amo muito meu amor;b;;
13523,Caralho!!!!! #GOT7;b;;
4892,nunca me importou onde isso vai darr;n;;
2242,vamos para mais uma tentativa de GOT;n;;
7362,@FeehMeendeS_ @Davidpetherson Xiu;n;;
9136,exercito dos lannisters 100% exercito romano #GameOfThrones;b;;
"13098,""Vou me escovar e dormir j·, feito""";n;;
8911,@5SOS PORRA PUTA QUR PARIU N POSSO NEN MAIS ESTUDAR CARAKHO;r;;
8092,It is so great babe and I deserve much good gym  but it is slowly my angel https://t.co/rAxrkLDXtR;b;;
16463,To louquÌssimo pra fazer cosplay de Ouke no Monshou e dizer q sou a Tutancaneide HAHAHAHAHAH socorro;b;;
17868,To chorando cm o texto e cm o vÌdeo que eu fiz pra thati;b;;
"3649,""@ifavoritekordei nem vcs se preocupam com suas idolas imagina nois nÈ amore, prova disso È o flop Down""";b;;
"12997,""bianca dominando o reply hoje, respondendo todo mundo, que acessÌvel ela""";b;;
9991,Eu vou mandar todo mundo tomar no cu amanh„;r;;
4042,ELA TE CARREGOU POR DIAS SEU ARROMBADO;r;;
5159,Arya e Sansa se abraÁando!!!!! Esse momento È meu #GOTs7 https://t.co/TwLgXVsIWU;b;;
22775,TambÈm acho... https://t.co/3u0b9fHCZC;b;;
19202,TÙ chegando o no nÌvel de n„o querer responder ninguÈm pra dar total atenÁ„o pra pessoa;b;;
8721,max eh literalmente meu mini amor da vida em forma de cachorrinho;b;;
20508,JORGINHO N√ÉO!  #RuedaNoFlamengo #VemRueda https://t.co/p65RqykBBy;r;;
7806,Ter nascido https://t.co/vAonL7QSCE;n;;
15001,Branconha #GoTs7;r;;
8723,voltei a trocar ideia com um mlk que eu pensei q n„o queria me ver nem pintada de ouroo;b;;
"19238,""Muito f·cil agora sair na mÌdia e falar que os jogadores do S„o Paulo s„o lentos, quando esteve l· n„o fez nada de diferente para mudar.""";n;;
17087,@louistpromises oi;n;;
"15812,""@wellblaster m„e,eu n vou responder vcs no grupo pq meu tt ta travando ta,soq eu n vou esquecer do assunto de quem eu puxei o olho verde+""";n;;
"14157,""fds passa muito r·pido, n me conformo""";n;;
11423,@carolmchl pode dar rt nos meus tweets heheheh;n;;
13148,Qq foi ela lutando c a Brienne????? Pftaa;n;;
"3324,""Queridx pq vc segue ele mesmo????";n;;
"Ta perseguindo minha familia agora tambem""";n;;
"11064,""Ainda n„o tinha visto o tuiter durante um.EP de GoT hahahahah, vcs s„o tudo uns retardados!""";b;;
15678,Boa noite a todos Ûtima semana amigos. https://t.co/GM70u26ZHn;b;;
623,Celso Roth https://t.co/qakjEzB9Jm;n;;
12557,@marinafvieira Kitristi;n;;
726,eduardo baptista https://t.co/FnEJpyx4ao;n;;
2883,@promiselenas sdv bb;n;;
21030,lagertha is the real queen bitchessss;n;;
15875,meu fechamento È vocÍ mozao @seraphgrace;n;;
4244,aÌ q xexelenta;r;;
5293,#trocadepasses ja ja o Ledio vai falar do Flamengo de Novo mesmo estar vendo outros jogos vai se ferrar;n;;
"18132,""dracarys n È o nome do drag„o";b;;
dracarys n È o nome do drag„o;b;;
dracarys n È o nome do drag„o;b;;
dracarys n È o nome do drag„o;b;;
dracarys n...;b;;
;n;;
"#GOT7""";b;;
13590,ALGU√âM PFVR;n;;
9873,MEUS DEUUUSSS #GoTS7;b;;
"10171,""a maioria dos dothraki s„o uns sap„o, adoro""";b;;
"14843,""Como eu queria q minhas 2.234 amoras falassem cmg, queria conhecer todas";n;;
;n;;
"~Fe""";n;;
6074,Uma famÌlia dessas bixo https://t.co/XpnB67eeG3;n;;
5004,Q experiÍncia estranha;n;;
15886,TÙ morta;r;;
19108,Silvio Santos kkkkkkkkkkkkkkkkkkkkkkkkkk;b;;
4236,que carÍncia do caralho;r;;
"16673,""Tomar um mim acher e correr o risco de tomar outro, quem vamos?""";n;;
1289,Nem curto funk mano https://t.co/jyHTYxoWG1;r;;
22216,Quando vai acabar GoT pra vocÍs pararem de encher o saco?;b;;
"9393,""Motorista doido, andando com as portas do buso aberta""";r;;
"9265,""@camitborges oi gatinha,sdds, vc È muitooo linda, muito animada, fofa, simpatica, merece tudo de bom na vida!!!!""";b;;
15114,A pior dor È a dor da perda;r;;
6470,@ohthaylla amiga vc ta inclusa nisso tb pq muita coisa pra te contar mulher;n;;
2838,Eu sei que vocÍ quer isso tanto quanto eu quero;n;;
"16612,""As melhores est„o por mim, certeza""";n;;
15558,È simm https://t.co/ucxp0mJAcV;n;;
12221,quase infartei assistindo esse episÛdio #GoTS7;b;;
"7451,""'A gente potencializa pequenos dramas - Abel Braga ";b;;
;n;;
"ForÁa guerreiro  #Fant·stico""";b;;
14138,Foi ou n„o foi um EP digno de Cinema?? #GoTS7;n;;
3647,Eu sei #askbelieber;n;;
16243,@raquelsalotte @beatriz_chama De bonÈ vermelho pra frente;n;;
2329,@gusrochaa Realmente um talento descoberto;b;;
15687,Vou mudar um pouco a atmosfera;n;;
11010,Quanto a Daenerys fala: Dracarys... atÈ arrepia! #GOTS7;b;;
14862,@Ciclops8 @SuFernandes68 @Chandra1Vinod @pantroymunra @7b7f43e61443497 @pabupabupbgv1 @aboalfog @mnoori2004‚Ä¶ https://t.co/ACpddtpGV4;n;;
15989,carente de atenÁ„o;n;;
"20947,""Queria conseguir conciliar estudar para escola, estudar para vestibular, estudar para o inglÍs, fazer atividade fÌsica, dormir dps do almoÁo""";n;;
11517,@blogdomontedo @alexbagereal o filho do empresario do luan uashushauhss;n;;
1385,@b_arb_ara AHAM OK OQ?;n;;
"19510,""quero muito que a minha irm„ v· estudar no Zulmira, e de preferÍncia na minha sala""";n;;
22414,Chega dia 26;n;;
2954,Eu terminei a primeira temporada de people of earth...eu quero a segunda j·;b;;
18382,ai tomara q eu exploda https://t.co/S0AVIKyhQv;n;;
"2674,""one don't pick up the phone, you know he's only calling cuz his drunk and alone""";n;;
1755,gostei KKKKKK #askbelieber https://t.co/KBNVYjJuOQ;b;;
8984,E eu tbm ... hahahaha https://t.co/82aYMrgBbr;b;;
5298,Gal tem raz„o https://t.co/ktzbF0tcmd;n;;
"19530,"".@Deus mto obrigado por + 1 FDS do caralho &lt";n;;
;n;;
"AmÈm 1007, amigos, augusta, paulista, askov, catuaba, Anira, Pabllo, Minaj, BeyoncÈ e crush ‚ù§""";b;;
19140,quem so eu apagando todos os meus tweets;b;;
8643,Eu sempre favorito as correntes q a Victoria me responde pra quando ela ser grossa cmg eu n ter vontade de dar na cara dela;n;;
6083,t„o bom ficar com nossos amigos nÈ? aquela energia gostosa de todo mundo de boa bebendo e se divertindo junto ‚ù§Ô∏è;b;;
11741,Deixa eu dormir antes que me de fome de novo;n;;
12041,sai s·bado e agora sÛ vou sair dnv em dezembro... mt que bom.... nunca desejei tanto o final do ano;b;;
"11313,""Partiu tomar decisıes erradas enquanto est· chateada e puta e depois se arrepender, e ainda estou ciente disso""";r;;
14797,ela disse q eu sou fuzil e adorou minha rajada;b;;
22203,Eu j· deveria estar dormindo;n;;
1213,@isismessquita eu vou em tudo quanto È role que tem;n;;
1543,eu no show da selena https://t.co/cpmd7u1LEg;b;;
8607,√â AGORA;n;;
19002,to na TPM brava qualquer coisinha eu to chorando;r;;
"10948,""@BiaArantes venha conhecer este paraÌso aq na minha city, pertim de sp. Frutas direto do pÈ, longe da tal civilizaÁ‚Ä¶ https://t.co/2lveRina4n""";b;;
15242,queria ir pra sala ver sÈrie mas tÙ com preguiÁa de levantar;n;;
"11775,""mdss o que eu n„o bebi ontem, eu bebi hoje kkkkkkkkk""";r;;
16517,Chegaram esteiras novas na academia e eu tÙ em d˙vida se vou correr l· ou no parque amanh„.;n;;
9730,aiaiaiai https://t.co/hPugk8rU4a;n;;
22826,e certeza que essa semana inteirinha ainda vai ser a mesma coisa;n;;
211,eu tÙ triste;r;;
17877,Eu disse q adoro shadowhunsters mas È a preguiÁa de assistir? Ata viu;b;;
"22365,""ESPERANDO O COMEBACK DO BLANC7 SIM bjdidndodkd e vcs?";b;;
;n;;
"~Fe""";n;;
17452,@fpfs22 - N„o vi isso na mh TL;n;;
14301,Esse momento abalou minhad estruturas. #IveteAvontade https://t.co/XUfDeC41xO;r;;
"778,""√â t„o bom quando vocÍ pode falar com a pessoa de boa, sem discuss„o, È t„o bom ver a pessoa feliz, atÈ pq eu vacilei pra caralho tbm""";b;;
16720,to nervosa mas vou demostrar q estou calminha;n;;
10687,N„o serei de ninguÈm;n;;
13722,vou da um tapa nas oreia desses mlk pra ve se acorda pra vida;r;;
21682,@JuliaLima97 @Brangtanzil @Hangulptbr @ArmyDiario @BangtanMozao @LoveYouJoonie SÛ quero show grande p que o fandom‚Ä¶ https://t.co/HmVS8N30Gi;b;;
"16272,""por mais que chegue a doer, algumas coisas dentro de nÛs precisam morrer""";r;;
7105,eu no role https://t.co/sQw1bh7f1z;n;;
12694,Amanh„ vou no centro com o franÁa;n;;
4163,t· sendo mt facada eu quero que saia de escorpi„o j·;n;;
"1370,""PORRA VAI COME√áAR BICHO, √â FOGO PRA TODO LADO #GOTS7 https://t.co/IQ12pjcocz""";b;;
16889,Vou dormir que amanh„ ainda trabalho aaaaaaaaaaa sÛ vem quarta-feira;n;;
6652,Caralho Jon. Pega a Rainha logo seu viado;b;;
21171,sÛ pq n„o dava p eu segurar o guarda chuva;n;;
105,https://t.co/4xWweA3Igz;n;;
"18141,""eu tento concertar as coisas e parece que ngm da valor, vai toma no cu""";r;;
17121,eu tenho que ver isso;n;;
"8492,""Eu tentando fazer liÁ„o de casa e meu vizinho tocando MarÌlia MendonÁa, Jesus que Ûdio""";n;;
1155,Os valores est„o t„o invertidos que eu nem sei oq È certo e oq È errado mais... a busca por uma verdade se transforma em loucura mais e mais;r;;
"15593,""Tudo que vocÍ pedir, tudo que vocÍ quiser de mimmm""";b;;
4284,fiz besteira com certeza;r;;
12331,Quando vocÍ acha que o ep got n„o vai conseguir superar o outro....... PAH PAP;b;;
"21809,""meus amigos tao se vingando de mim , n„o to nem acreditando que esse dia chegou""";r;;
10502,Sor Bronn vingativo msm;n;;
16182,Eu sÛ n„o quero ter recaÌda de novo;n;;
"22893,""@f_ryam @elson_menezes eu tambÈm! Mas cupuaÁu sozinho j· È mais incomum em SP, com pimenta ent„o, sÛ se eu for fazer :)""";b;;
3331,To bebendo desde a hr que acordei e n„o comi nd;r;;
17532,Eu olhando o Diego nanar https://t.co/Fog7tLBbz0;n;;
4804,Mas ... amei meu domingo com famÌlia;b;;
15523,https://t.co/RQoCPpY5BR;n;;
15355,Amo demais esse tempo ‚ù§Ô∏è;b;;
"23039,""""""T· chegando a hora"""".Essa m˙sica lembro-me muito bem a 9 anos atr·s, minha mae cantando qnd eu estava me despedindo de todos p vim morar aki""";b;;
12681,EU TO FELIZ PRA CRC;b;;
"22773,""Quando o casal que vocÍ shippa termina, mas vocÍ shippa o outro casal tambÈm pqp""";n;;
4772,Ela È linda ela  #askbelieber;b;;
"1675,""@kaizque @lucasfiguere_ @Ebrodare QUERO SABER QUANDO IREMOS NOS MONTAR, MANAS?! ‚ú®""";n;;
12988,cala boca;r;;
22004,Eu queria dar cano no serviÁo amanh„ pela friaca da porra;r;;
"11722,""Porra HBO vocÍs me devem 10 min desse episÛdio, pq acabou mais cedo? :(""";r;;
16628,Acabou de perder o cabaÁo e j· t· se achando a rainha da foda;r;;
21820,Cara eu queria ter v·rias comida pra eu comer na madrugada;n;;
"22296,""Falei com a Capitu pelo FaceTime e eu nunca vi ela t„o desesperada, ela ficava miando o tempo todo""";n;;
21976,2. na verdade eu sou o lixo que aparece l· tr·s https://t.co/WKcxB2yyRs;n;;
19855,se a @ colaborasse eu iria;n;;
14494,@peeeehz Aqui em casa nem precisa de telefone tem 2 orelh„o;n;;
16518,@pabllovittar Aaaaaaaaaaaaa;n;;
12492,tÙ morta zz;r;;
14027,eu sempre odiei o jaime ate ele conhecer a brienne e depois voltou a ser otario;r;;
"10325,""Se vocÍ desistiu, Deus n„o vai desistir, ele est· aqui pra te levantar se o mundo te fizer cair""";b;;
2805,È sÈrio eu quero como compra? https://t.co/XThbqIzS4v;b;;
9494,@Petelekoh_ coragemmmmm;n;;
